"DRM_ID","psu_id","lat_degrees.x","lat_degrees.y","lon_degrees.x","lon_degrees.y","mpa_nr.x","mpa_nr.y","subregion_nr.x","subregion_nr.y","habitat_cd.x","habitat_cd.y","psu_depth.x","psu_depth.y","prot.x","prot.y","depth_class.x","depth_class.y","rugosity_class.x","rugosity_class.y","strat.x","strat.y","Priority","Status","mapgrid_nr","zone_nr","lat_deg","lon_deg","psu_vrel","Shape_Leng","Shape_Area","region","priority_level","strat_nr","survey_type"
NA,2374,NA,24.6400297,NA,-83.0745186,NA,0,NA,3,NA,"CONT_LR",NA,16.4,NA,0,NA,"D2",NA,"R2",NA,"DT04",NA,NA,513367,NA,NA,NA,NA,NA,NA,NA,2,1,"Fish & Benthic"
NA,2373,NA,24.6053287,NA,-83.0704898,NA,0,NA,3,NA,"CONT_LR",NA,19.9,NA,0,NA,"D2",NA,"R1",NA,"DT04",NA,NA,395808,NA,NA,NA,NA,NA,NA,NA,2,1,"Fish & Benthic"
NA,2365,NA,24.6279607,NA,-83.0659246,NA,0,NA,3,NA,"CONT_LR",NA,16.4,NA,0,NA,"D2",NA,"R2",NA,"DT04",NA,NA,471650,NA,NA,NA,NA,NA,NA,NA,2,1,"Fish & Benthic"
NA,2363,NA,24.6360769,NA,-83.0334647,NA,0,NA,3,NA,"CONT_LR",NA,15.3,NA,0,NA,"D2",NA,"R1",NA,"DT04",NA,NA,497938,NA,NA,NA,NA,NA,NA,NA,2,1,"Fish & Benthic"
NA,2391,NA,24.6172333,NA,-83.09093,NA,0,NA,3,NA,"CONT_LR",NA,18.4,NA,0,NA,"D2",NA,"R4",NA,"DT05",NA,NA,436493,NA,NA,NA,NA,NA,NA,NA,2,2,"Fish & Benthic"
NA,2381,NA,24.6271339,NA,-83.0930699,NA,0,NA,3,NA,"CONT_LR",NA,20.4,NA,0,NA,"D2",NA,"R3",NA,"DT05",NA,NA,470061,NA,NA,NA,NA,NA,NA,NA,2,2,"Fish & Benthic"
NA,2378,NA,24.631264,NA,-83.0882006,NA,0,NA,3,NA,"CONT_LR",NA,17,NA,0,NA,"D2",NA,"R4",NA,"DT05",NA,NA,483925,NA,NA,NA,NA,NA,NA,NA,2,2,"Fish & Benthic"
NA,2388,NA,24.6504829,NA,-83.1018553,NA,0,NA,3,NA,"CONT_MR",NA,21.3,NA,0,NA,"D2",NA,"R4",NA,"DT05",NA,NA,550740,NA,NA,NA,NA,NA,NA,NA,2,2,"Fish & Benthic"
NA,2389,NA,24.6259377,NA,-83.0816928,NA,0,NA,3,NA,"CONT_LR",NA,15.3,NA,0,NA,"D2",NA,"R4",NA,"DT05",NA,NA,465482,NA,NA,NA,NA,NA,NA,NA,2,2,"Fish & Benthic"
NA,2382,NA,24.6203702,NA,-83.0598745,NA,0,NA,3,NA,"CONT_LR",NA,14.5,NA,0,NA,"D2",NA,"R4",NA,"DT05",NA,NA,445676,NA,NA,NA,NA,NA,NA,NA,2,2,"Fish & Benthic"
NA,2395,NA,24.5824555,NA,-83.0597473,NA,0,NA,3,NA,"CONT_LR",NA,28.1,NA,0,NA,"D3",NA,"R1",NA,"DT07",NA,NA,322163,NA,NA,NA,NA,NA,NA,NA,2,3,"Fish & Benthic"
NA,2401,NA,24.5853046,NA,-83.0494275,NA,0,NA,3,NA,"CONT_LR",NA,26.4,NA,0,NA,"D3",NA,"R1",NA,"DT07",NA,NA,330480,NA,NA,NA,NA,NA,NA,NA,2,3,"Fish & Benthic"
NA,2408,NA,24.599308,NA,-83.0486682,NA,0,NA,3,NA,"CONT_LR",NA,27.3,NA,0,NA,"D3",NA,"R2",NA,"DT07",NA,NA,374932,NA,NA,NA,NA,NA,NA,NA,2,3,"Fish & Benthic"
NA,2403,NA,24.5870223,NA,-83.0558729,NA,0,NA,3,NA,"CONT_LR",NA,27.4,NA,0,NA,"D3",NA,"R2",NA,"DT07",NA,NA,336039,NA,NA,NA,NA,NA,NA,NA,2,3,"Fish & Benthic"
NA,2400,NA,24.6020609,NA,-83.0783352,NA,0,NA,3,NA,"CONT_LR",NA,23.7,NA,0,NA,"D3",NA,"R1",NA,"DT07",NA,NA,385310,NA,NA,NA,NA,NA,NA,NA,2,3,"Fish & Benthic"
NA,2405,NA,24.6077428,NA,-83.0917596,NA,0,NA,3,NA,"CONT_LR",NA,24.3,NA,0,NA,"D3",NA,"R1",NA,"DT07",NA,NA,404753,NA,NA,NA,NA,NA,NA,NA,2,3,"Fish & Benthic"
NA,2396,NA,24.563225,NA,-83.0466005,NA,0,NA,3,NA,"CONT_LR",NA,26.5,NA,0,NA,"D3",NA,"R2",NA,"DT07",NA,NA,266057,NA,NA,NA,NA,NA,NA,NA,2,3,"Fish & Benthic"
NA,2409,NA,24.5943414,NA,-83.0816634,NA,0,NA,3,NA,"CONT_LR",NA,28.2,NA,0,NA,"D3",NA,"R1",NA,"DT07",NA,NA,360183,NA,NA,NA,NA,NA,NA,NA,2,3,"Fish & Benthic"
NA,2415,NA,24.6418442,NA,-83.0073831,NA,0,NA,3,NA,"REEF_HR",NA,30,NA,0,NA,"D3",NA,"R4",NA,"DT08",NA,NA,516611,NA,NA,NA,NA,NA,NA,NA,2,4,"Fish & Benthic"
NA,2416,NA,24.6107712,NA,-83.0355239,NA,0,NA,3,NA,"CONT_HR",NA,27.7,NA,0,NA,"D3",NA,"R4",NA,"DT08",NA,NA,412401,NA,NA,NA,NA,NA,NA,NA,2,4,"Fish & Benthic"
NA,2419,NA,24.6295403,NA,-83.0160752,NA,0,NA,3,NA,"REEF_HR",NA,29.4,NA,0,NA,"D3",NA,"R4",NA,"DT08",NA,NA,474827,NA,NA,NA,NA,NA,NA,NA,2,4,"Fish & Benthic"
NA,2411,NA,24.6449769,NA,-83.0094087,NA,0,NA,3,NA,"ISOL_MR",NA,30.3,NA,0,NA,"D3",NA,"R4",NA,"DT08",NA,NA,527501,NA,NA,NA,NA,NA,NA,NA,2,4,"Fish & Benthic"
NA,2414,NA,24.6242954,NA,-83.1024045,NA,0,NA,3,NA,"CONT_MR",NA,26.8,NA,0,NA,"D3",NA,"R3",NA,"DT08",NA,NA,460850,NA,NA,NA,NA,NA,NA,NA,2,4,"Fish & Benthic"
NA,2417,NA,24.6007022,NA,-83.0457287,NA,0,NA,3,NA,"CONT_LR",NA,27.2,NA,0,NA,"D3",NA,"R4",NA,"DT08",NA,NA,379404,NA,NA,NA,NA,NA,NA,NA,2,4,"Fish & Benthic"
NA,2433,NA,24.6556312,NA,-83.0560078,NA,24,NA,3,NA,"CONT_LR",NA,15.3,NA,1,NA,"D2",NA,"R2",NA,"DT04",NA,NA,566513,NA,NA,NA,NA,NA,NA,NA,2,5,"Fish & Benthic"
NA,2430,NA,24.6588644,NA,-83.0506276,NA,24,NA,3,NA,"CONT_LR",NA,18.5,NA,1,NA,"D2",NA,"R2",NA,"DT04",NA,NA,577266,NA,NA,NA,NA,NA,NA,NA,2,5,"Fish & Benthic"
NA,2420,NA,24.6554957,NA,-83.0658839,NA,24,NA,3,NA,"CONT_LR",NA,16.4,NA,1,NA,"D2",NA,"R2",NA,"DT04",NA,NA,566493,NA,NA,NA,NA,NA,NA,NA,2,5,"Fish & Benthic"
NA,2426,NA,24.6686099,NA,-83.0310281,NA,24,NA,3,NA,"CONT_LR",NA,18,NA,1,NA,"D2",NA,"R2",NA,"DT04",NA,NA,599864,NA,NA,NA,NA,NA,NA,NA,2,5,"Fish & Benthic"
NA,2465,NA,24.690865,NA,-83.0541155,NA,24,NA,3,NA,"CONT_LR",NA,21.1,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,634858,NA,NA,NA,NA,NA,NA,NA,2,6,"Fish & Benthic"
NA,2456,NA,24.6828725,NA,-83.011004,NA,24,NA,3,NA,"ISOL_HR",NA,19.3,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,621619,NA,NA,NA,NA,NA,NA,NA,2,6,"Fish & Benthic"
NA,2440,NA,24.6510162,NA,-83.0302494,NA,24,NA,3,NA,"ISOL_MR",NA,20.2,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,549319,NA,NA,NA,NA,NA,NA,NA,2,6,"Fish & Benthic"
NA,2468,NA,24.6502069,NA,-83.0233217,NA,24,NA,3,NA,"CONT_LR",NA,16.3,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,546201,NA,NA,NA,NA,NA,NA,NA,2,6,"Fish & Benthic"
NA,2450,NA,24.7087943,NA,-82.9965963,NA,24,NA,3,NA,"CONT_LR",NA,15.4,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,661395,NA,NA,NA,NA,NA,NA,NA,2,6,"Fish & Benthic"
NA,2435,NA,24.6586748,NA,-83.0970533,NA,24,NA,3,NA,"CONT_HR",NA,20.8,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,578658,NA,NA,NA,NA,NA,NA,NA,2,6,"Fish & Benthic"
NA,2434,NA,24.6596049,NA,-83.0950932,NA,24,NA,3,NA,"CONT_LR",NA,21.1,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,581346,NA,NA,NA,NA,NA,NA,NA,2,6,"Fish & Benthic"
NA,2441,NA,24.709416,NA,-82.9837585,NA,24,NA,3,NA,"CONT_LR",NA,21.5,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,662095,NA,NA,NA,NA,NA,NA,NA,2,6,"Fish & Benthic"
NA,2448,NA,24.669465,NA,-83.0675959,NA,24,NA,3,NA,"CONT_LR",NA,19.2,NA,1,NA,"D2",NA,"R3",NA,"DT05",NA,NA,601896,NA,NA,NA,NA,NA,NA,NA,2,6,"Fish & Benthic"
NA,2436,NA,24.6534245,NA,-83.085112,NA,24,NA,3,NA,"CONT_LR",NA,16.7,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,560174,NA,NA,NA,NA,NA,NA,NA,2,6,"Fish & Benthic"
NA,2471,NA,24.6794339,NA,-83.0647963,NA,24,NA,3,NA,"CONT_LR",NA,21.7,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,617306,NA,NA,NA,NA,NA,NA,NA,2,6,"Fish & Benthic"
NA,2452,NA,24.6843716,NA,-83.0001592,NA,24,NA,3,NA,"CONT_LR",NA,21.8,NA,1,NA,"D2",NA,"R3",NA,"DT05",NA,NA,623747,NA,NA,NA,NA,NA,NA,NA,2,6,"Fish & Benthic"
NA,2439,NA,24.700854,NA,-83.0498325,NA,24,NA,3,NA,"CONT_MR",NA,20.7,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,650291,NA,NA,NA,NA,NA,NA,NA,2,6,"Fish & Benthic"
NA,2445,NA,24.6740389,NA,-83.0632254,NA,24,NA,3,NA,"CONT_LR",NA,19.2,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,608917,NA,NA,NA,NA,NA,NA,NA,2,6,"Fish & Benthic"
NA,2473,NA,24.6795627,NA,-83.0554122,NA,24,NA,3,NA,"CONT_HR",NA,21.4,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,617325,NA,NA,NA,NA,NA,NA,NA,2,6,"Fish & Benthic"
NA,2438,NA,24.6562758,NA,-83.0747872,NA,24,NA,3,NA,"ISOL_LR",NA,16.6,NA,1,NA,"D2",NA,"R4",NA,"DT05",NA,NA,569615,NA,NA,NA,NA,NA,NA,NA,2,6,"Fish & Benthic"
NA,2475,NA,24.7003573,NA,-82.9860855,NA,24,NA,3,NA,"CONT_LR",NA,28.8,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,648334,NA,NA,NA,NA,NA,NA,NA,2,7,"Fish & Benthic"
NA,2480,NA,24.6835872,NA,-82.991254,NA,24,NA,3,NA,"CONT_LR",NA,26.4,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,622361,NA,NA,NA,NA,NA,NA,NA,2,7,"Fish & Benthic"
NA,2479,NA,24.6904614,NA,-82.9834582,NA,24,NA,3,NA,"CONT_LR",NA,28.4,NA,1,NA,"D3",NA,"R1",NA,"DT07",NA,NA,632895,NA,NA,NA,NA,NA,NA,NA,2,7,"Fish & Benthic"
NA,2478,NA,24.6906494,NA,-83.03682,NA,24,NA,3,NA,"CONT_LR",NA,25.4,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,634191,NA,NA,NA,NA,NA,NA,NA,2,7,"Fish & Benthic"
NA,2477,NA,24.6910024,NA,-83.0106405,NA,24,NA,3,NA,"CONT_LR",NA,24.1,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,634244,NA,NA,NA,NA,NA,NA,NA,2,7,"Fish & Benthic"
NA,2481,NA,24.7014359,NA,-82.9727616,NA,24,NA,3,NA,"CONT_LR",NA,32.8,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,649749,NA,NA,NA,NA,NA,NA,NA,2,7,"Fish & Benthic"
NA,2476,NA,24.6560382,NA,-82.9922984,NA,24,NA,3,NA,"CONT_LR",NA,30.5,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,565072,NA,NA,NA,NA,NA,NA,NA,2,7,"Fish & Benthic"
NA,2482,NA,24.7132941,NA,-82.9976564,NA,24,NA,3,NA,"CONT_HR",NA,28.2,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,668105,NA,NA,NA,NA,NA,NA,NA,2,7,"Fish & Benthic"
NA,2474,NA,24.7064392,NA,-82.9698756,NA,24,NA,3,NA,"CONT_LR",NA,32.9,NA,1,NA,"D3",NA,"R2",NA,"DT07",NA,NA,657353,NA,NA,NA,NA,NA,NA,NA,2,7,"Fish & Benthic"
NA,2511,NA,24.689294,NA,-83.0698992,NA,24,NA,3,NA,"CONT_HR",NA,27.4,NA,1,NA,"D3",NA,"R3",NA,"DT08",NA,NA,632720,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2505,NA,24.7058249,NA,-83.0494197,NA,24,NA,3,NA,"CONT_HR",NA,22.8,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,657874,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2483,NA,24.6589142,NA,-83.0135834,NA,24,NA,3,NA,"ISOL_MR",NA,25,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,575855,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2501,NA,24.6860647,NA,-83.008585,NA,24,NA,3,NA,"ISOL_MR",NA,25,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,626530,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2509,NA,24.6507644,NA,-83.0154283,NA,24,NA,3,NA,"ISOL_MR",NA,23,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,547783,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2514,NA,24.6551094,NA,-82.9942593,NA,24,NA,3,NA,"CONT_LR",NA,28.7,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,561928,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2495,NA,24.704417,NA,-83.0533496,NA,24,NA,3,NA,"CONT_HR",NA,26,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,655820,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2510,NA,24.687603,NA,-82.9947762,NA,24,NA,3,NA,"CONT_MR",NA,25.6,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,628660,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2491,NA,24.7134276,NA,-83.0213778,NA,24,NA,3,NA,"CONT_HR",NA,32.4,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,668723,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2492,NA,24.7138389,NA,-83.0243494,NA,24,NA,3,NA,"CONT_HR",NA,31.1,NA,1,NA,"D3",NA,"R3",NA,"DT08",NA,NA,669383,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2485,NA,24.7043764,NA,-83.0563136,NA,24,NA,3,NA,"CONT_HR",NA,32.9,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,655814,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2486,NA,24.6812651,NA,-82.9961574,NA,24,NA,3,NA,"CONT_LR",NA,22.2,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,618841,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2500,NA,24.7116921,NA,-82.9823121,NA,24,NA,3,NA,"CONT_LR",NA,26.3,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,665460,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2487,NA,24.6898703,NA,-82.9597336,NA,24,NA,3,NA,"REEF_MR",NA,32.7,NA,1,NA,"D3",NA,"R3",NA,"DT08",NA,NA,631539,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2515,NA,24.7065114,NA,-83.0321368,NA,24,NA,3,NA,"CONT_HR",NA,27.6,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,658595,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2512,NA,24.6824609,NA,-83.0080332,NA,24,NA,3,NA,"CONT_LR",NA,25,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,620923,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2499,NA,24.6867358,NA,-83.0589881,NA,24,NA,3,NA,"CONT_LR",NA,22.3,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,628530,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2498,NA,24.6974592,NA,-83.0003682,NA,24,NA,3,NA,"CONT_HR",NA,23.2,NA,1,NA,"D3",NA,"R3",NA,"DT08",NA,NA,644097,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2493,NA,24.6525762,NA,-83.0149634,NA,24,NA,3,NA,"ISOL_MR",NA,25.1,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,554048,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2506,NA,24.7118732,NA,-83.036177,NA,24,NA,3,NA,"CONT_HR",NA,26,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,666695,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2508,NA,24.7136583,NA,-83.0376885,NA,24,NA,3,NA,"CONT_LR",NA,25.6,NA,1,NA,"D3",NA,"R4",NA,"DT08",NA,NA,669356,NA,NA,NA,NA,NA,NA,NA,2,8,"Fish & Benthic"
NA,2531,NA,24.6551552,NA,-82.8495357,NA,26,NA,4,NA,"ISOL_MR",NA,6.4,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,555949,NA,NA,NA,NA,NA,NA,NA,2,9,"Fish & Benthic"
NA,2521,NA,24.5979564,NA,-82.8753551,NA,26,NA,4,NA,"CONT_LR",NA,5.9,NA,2,NA,"D1",NA,"R2",NA,"DT01",NA,NA,363515,NA,NA,NA,NA,NA,NA,NA,2,9,"Fish & Benthic"
NA,2537,NA,24.6449581,NA,-82.7970302,NA,26,NA,4,NA,"CONT_LR",NA,11.6,NA,2,NA,"D1",NA,"R3",NA,"DT02",NA,NA,518591,NA,NA,NA,NA,NA,NA,NA,2,10,"Fish & Benthic"
NA,2551,NA,24.7099239,NA,-82.8740642,NA,26,NA,4,NA,"CONT_LR",NA,11.8,NA,2,NA,"D1",NA,"R3",NA,"DT02",NA,NA,660961,NA,NA,NA,NA,NA,NA,NA,2,10,"Fish & Benthic"
NA,2555,NA,24.5603561,NA,-82.9216845,NA,0,NA,4,NA,"CONT_LR",NA,11.5,NA,2,NA,"D1",NA,"RU",NA,"DT03",NA,NA,253960,NA,NA,NA,NA,NA,NA,NA,2,11,"Fish & Benthic"
NA,2554,NA,24.5580743,NA,-82.9236239,NA,0,NA,4,NA,"CONT_LR",NA,11.6,NA,2,NA,"D1",NA,"RU",NA,"DT03",NA,NA,247886,NA,NA,NA,NA,NA,NA,NA,2,11,"Fish & Benthic"
NA,2557,NA,24.6392566,NA,-82.8206557,NA,26,NA,4,NA,"ISOL_MR",NA,7.8,NA,2,NA,"D1",NA,"RU",NA,"DT03",NA,NA,499919,NA,NA,NA,NA,NA,NA,NA,2,12,"Fish & Benthic"
NA,2559,NA,24.6596569,NA,-82.813542,NA,26,NA,4,NA,"ISOL_LR",NA,4.9,NA,2,NA,"D1",NA,"RU",NA,"DT03",NA,NA,570144,NA,NA,NA,NA,NA,NA,NA,2,12,"Fish & Benthic"
NA,2574,NA,24.5975381,NA,-82.9785347,NA,0,NA,4,NA,"SPGR_LR",NA,17.2,NA,2,NA,"D2",NA,"R1",NA,"DT04",NA,NA,366228,NA,NA,NA,NA,NA,NA,NA,2,13,"Fish & Benthic"
NA,2571,NA,24.7308329,NA,-82.788377,NA,0,NA,4,NA,"CONT_MR",NA,19.1,NA,2,NA,"D2",NA,"R2",NA,"DT04",NA,NA,689551,NA,NA,NA,NA,NA,NA,NA,2,13,"Fish & Benthic"
NA,2596,NA,24.5692817,NA,-82.9297182,NA,26,NA,4,NA,"CONT_LR",NA,14.8,NA,2,NA,"D2",NA,"R2",NA,"DT04",NA,NA,278880,NA,NA,NA,NA,NA,NA,NA,2,14,"Fish & Benthic"
NA,2581,NA,24.5736554,NA,-82.9406448,NA,26,NA,4,NA,"CONT_LR",NA,18.3,NA,2,NA,"D2",NA,"R2",NA,"DT04",NA,NA,291706,NA,NA,NA,NA,NA,NA,NA,2,14,"Fish & Benthic"
NA,2625,NA,24.5615649,NA,-82.933055,NA,0,NA,4,NA,"ISOL_LR",NA,14,NA,2,NA,"D2",NA,"R3",NA,"DT05",NA,NA,257611,NA,NA,NA,NA,NA,NA,NA,2,15,"Fish & Benthic"
NA,2626,NA,24.5759917,NA,-82.9693109,NA,0,NA,4,NA,"ISOL_LR",NA,20.6,NA,2,NA,"D2",NA,"R3",NA,"DT05",NA,NA,299526,NA,NA,NA,NA,NA,NA,NA,2,15,"Fish & Benthic"
NA,2627,NA,24.5871515,NA,-82.978865,NA,0,NA,4,NA,"ISOL_LR",NA,13.3,NA,2,NA,"D2",NA,"R4",NA,"DT05",NA,NA,333403,NA,NA,NA,NA,NA,NA,NA,2,15,"Fish & Benthic"
NA,2655,NA,24.6755381,NA,-82.916036,NA,26,NA,4,NA,"CONT_LR",NA,12.3,NA,2,NA,"D2",NA,"R3",NA,"DT05",NA,NA,608513,NA,NA,NA,NA,NA,NA,NA,2,16,"Fish & Benthic"
NA,2633,NA,24.6061121,NA,-82.9441078,NA,26,NA,4,NA,"ISOL_HR",NA,17.7,NA,2,NA,"D2",NA,"R4",NA,"DT05",NA,NA,393068,NA,NA,NA,NA,NA,NA,NA,2,16,"Fish & Benthic"
NA,2652,NA,24.690419,NA,-82.9172517,NA,26,NA,4,NA,"CONT_LR",NA,15,NA,2,NA,"D2",NA,"R3",NA,"DT05",NA,NA,631625,NA,NA,NA,NA,NA,NA,NA,2,16,"Fish & Benthic"
NA,2659,NA,24.5553728,NA,-82.9581308,NA,0,NA,4,NA,"CONT_LR",NA,21.1,NA,2,NA,"D2",NA,"RU",NA,"DT06",NA,NA,241802,NA,NA,NA,NA,NA,NA,NA,2,17,"Fish & Benthic"
NA,2658,NA,24.5471415,NA,-82.9313533,NA,0,NA,4,NA,"CONT_LR",NA,20,NA,2,NA,"D2",NA,"RU",NA,"DT06",NA,NA,219694,NA,NA,NA,NA,NA,NA,NA,2,17,"Fish & Benthic"
NA,2657,NA,24.5592195,NA,-82.9399289,NA,0,NA,4,NA,"CONT_LR",NA,19.1,NA,2,NA,"D2",NA,"RU",NA,"DT06",NA,NA,251485,NA,NA,NA,NA,NA,NA,NA,2,17,"Fish & Benthic"
NA,2671,NA,24.6604039,NA,-82.9345753,NA,26,NA,4,NA,"CONT_HR",NA,20.6,NA,2,NA,"D2",NA,"RU",NA,"DT06",NA,NA,577501,NA,NA,NA,NA,NA,NA,NA,2,18,"Fish & Benthic"
NA,2670,NA,24.6154177,NA,-82.9225253,NA,26,NA,4,NA,"ISOL_MR",NA,16,NA,2,NA,"D2",NA,"RU",NA,"DT06",NA,NA,423216,NA,NA,NA,NA,NA,NA,NA,2,18,"Fish & Benthic"
NA,2667,NA,24.7001833,NA,-82.9302482,NA,26,NA,4,NA,"CONT_LR",NA,17.3,NA,2,NA,"D2",NA,"RU",NA,"DT06",NA,NA,647051,NA,NA,NA,NA,NA,NA,NA,2,18,"Fish & Benthic"
NA,2684,NA,24.5734562,NA,-82.9904964,NA,0,NA,4,NA,"ISOL_LR",NA,26.2,NA,2,NA,"D3",NA,"R1",NA,"DT07",NA,NA,292911,NA,NA,NA,NA,NA,NA,NA,2,19,"Fish & Benthic"
NA,2683,NA,24.5614344,NA,-82.9078809,NA,0,NA,4,NA,"CONT_LR",NA,27,NA,2,NA,"D3",NA,"R1",NA,"DT07",NA,NA,256434,NA,NA,NA,NA,NA,NA,NA,2,19,"Fish & Benthic"
NA,2680,NA,24.5740181,NA,-82.9821139,NA,0,NA,4,NA,"ISOL_LR",NA,23.8,NA,2,NA,"D3",NA,"R2",NA,"DT07",NA,NA,294240,NA,NA,NA,NA,NA,NA,NA,2,19,"Fish & Benthic"
NA,2682,NA,24.5829662,NA,-82.9881785,NA,0,NA,4,NA,"ISOL_MR",NA,22.2,NA,2,NA,"D3",NA,"R1",NA,"DT07",NA,NA,320938,NA,NA,NA,NA,NA,NA,NA,2,19,"Fish & Benthic"
NA,2685,NA,24.5700277,NA,-82.9766216,NA,0,NA,4,NA,"ISOL_LR",NA,22.9,NA,2,NA,"D3",NA,"R1",NA,"DT07",NA,NA,282603,NA,NA,NA,NA,NA,NA,NA,2,19,"Fish & Benthic"
NA,2681,NA,24.5756735,NA,-82.9934931,NA,0,NA,4,NA,"ISOL_LR",NA,24.8,NA,2,NA,"D3",NA,"R1",NA,"DT07",NA,NA,299477,NA,NA,NA,NA,NA,NA,NA,2,19,"Fish & Benthic"
NA,2686,NA,24.6533528,NA,-82.9561994,NA,26,NA,4,NA,"CONT_HR",NA,29,NA,2,NA,"D3",NA,"R1",NA,"DT07",NA,NA,554167,NA,NA,NA,NA,NA,NA,NA,2,20,"Fish & Benthic"
NA,2688,NA,24.5703231,NA,-82.9884725,NA,0,NA,4,NA,"REEF_HR",NA,26.9,NA,2,NA,"D3",NA,"R4",NA,"DT08",NA,NA,283859,NA,NA,NA,NA,NA,NA,NA,2,21,"Fish & Benthic"
NA,2689,NA,24.6213467,NA,-82.9873039,NA,0,NA,4,NA,"REEF_HR",NA,29.8,NA,2,NA,"D3",NA,"R4",NA,"DT08",NA,NA,445823,NA,NA,NA,NA,NA,NA,NA,2,21,"Fish & Benthic"
NA,2692,NA,24.5644504,NA,-82.9543232,NA,0,NA,4,NA,"ISOL_MR",NA,22.6,NA,2,NA,"D3",NA,"R3",NA,"DT08",NA,NA,266244,NA,NA,NA,NA,NA,NA,NA,2,21,"Fish & Benthic"
NA,2690,NA,24.5718264,NA,-82.9771434,NA,0,NA,4,NA,"ISOL_LR",NA,22.5,NA,2,NA,"D3",NA,"R4",NA,"DT08",NA,NA,287738,NA,NA,NA,NA,NA,NA,NA,2,21,"Fish & Benthic"
NA,2694,NA,24.6094952,NA,-82.996004,NA,0,NA,4,NA,"REEF_MR",NA,31.7,NA,2,NA,"D3",NA,"R3",NA,"DT08",NA,NA,406453,NA,NA,NA,NA,NA,NA,NA,2,21,"Fish & Benthic"
